6,1,2,0,0,19.2303320561583,65.8492428412541,21.9215343737974,187.742802335493,92.1723859813733,67.1586576078081
7,0.1,0,0,0,17.8162547067385,17.8162547067385,17.8162547067385,39.3581612612248,39.3581612612248,39.3581612612248
7,0.2,0,0,0,17.8162547067385,17.8162547067385,17.8086504801263,39.3581612612248,39.3581612612248,39.3654857511481
7,0.3,0,0,0,17.8162547067385,18.9469752295486,20.9094408103211,99.56581255808,59.0594212194562,43.8414941382876
7,0.4,5,0,0,17.8162547067385,52.917018427816,54.5494571796282,627.819278003311,299.495535754292,149.840820119387
7,0.5,18,5,3,17.8162547067385,201.071479052571,140.301066701405,1729.82076012336,719.183449058674,416.650997644289
7,0.6,8,0,2,17.8162547067385,110.13982583904,99.4028752511088,1043.55131617015,460.579322446304,373.321287994083
7,0.7,6,0,2,17.8162547067385,88.9844858409056,70.3457548579313,709.406270821809,454.519051214979,260.24967454703
7,0.8,5,1,2,17.8162547067385,72.5614913262394,59.6455879159449,698.867839984509,446.271072828145,260.969135699888
7,0.9,4,3,2,17.8162547067385,80.4803831315562,62.3163840832841,660.062541489555,553.670113648048,245.475603318376
7,1,2,4,1,17.8162547067385,84.6157947793379,53.4636445507211,565.758932230734,625.689325543123,223.650566030103
